,customer_id,VENDOR
291,4SOQGC3,78 259 578 106 79
292,XABB70S,231 294 294 43 303 55 577 303 577 577 419 303 55 356 303 577 583 303 303 303 846 303 303 303 303 356
293,OYWYUGA,195 4 4 195 4 195 4 4 195 195 4
294,M7BU6GY,197 44 197 44 66 113 44 66 85 197 67 85 250 197 84 86 84 44 105 84 86 105 84 84 86 846 84
295,AZ0OGDU,199 199 85 231 199 85 90 105 160 386
296,5AI8FWZ,193 193 189
297,V3N0YIJ,161 161 161
298,NZ5WUJW,23 23 265 23 23 23 23 23 23 23 23 23 265 265 106 265 265 265 23 23 259 259 23 23 259 23 23 23 23 188 23 23
299,7OL6FIQ,78 78 78 78 106 78 78 78 28 106 104
300,DBPQSQY,83 83 193 113 193 83
301,8YXGH16,78 78 113 189 157 78 225 113 225 78 113 79 113 221 113
302,PCN86VI,78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 79 79 28 79
303,B28LJKM,192 92 4 134 159 303 92 192 33 4 110 110 33 92 92 4 33 4 303 92 92 92 92 92 303 33 192 33 192 92 110 33 92 4 92 4 110 134 92 92 33 92 159 134 134 192 274 33 4 188 188 134 188 92 288 288 110 216 298 134 188 4 92 92 92 288 92 92 4 134 188 4 92 4 4 188 110 188 33 33 4 188 92 110 288 298 92 188 4 298 134 188 92 134 188 134 33 4 134 4 176 92 82 841 176 82 288 288 288 33 288 288 110 298 288 82 110 188 33
304,4835XS9,304 391 294 300 44 55 300 44 300 386 300 575 386 300 386 84 84 84 356 44 356 84 843 386 44 44
305,8CAR5J8,195 28 159 79
306,J97SQB2,310
307,OHBXQDW,231 231 191 846
308,9Y5XFT2,193 193 193 193 193 193 193 193 193 193 189 189 189 189 189 189 237 237 189 843 84 189 84 846
309,M03SUQE,113 113 113 113 113 113 106 113 113 106 113 113 113 113 113 113 113 113 113 113 679 113 113
310,EUYSCBB,225 225 225 225 225 225 78 78 193 193 225 105 189
311,M6HFK6U,265 195 159 858 28
312,ZXPXWIO,134 134 192 4 23 76 134 134 188 4 134 4 134
313,ETQS9BS,134 265 265 4 265 192 265 192 265 310 4 134
314,WNGEB35,154 154
315,WZ0STV7,113 578 79
316,OEM4H2A,83 83 85 83 83 83 160 115 84 386 537 207 84 193 160 207 849 225 849 160
317,NUWB7AJ,189 303 303 303 298 298
318,E7QP3CG,78
319,FJ5PDVP,195 104 195 104 195 195 196 537 191 191 203 191
320,IIPHXPF,259 66 113 78 113 157 78 113 113
321,A0KACED,78 78 225 225 78 201 201 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78
322,LXL4T3C,159 33 33 104 33 104 195 33 104 195 33 159 33 104 33 78 33 195 104 33 193 243 195 159 159 195 195 33 159 191 104 191 191 159 191 191 250 191 191 104 191 104 191 33
323,5ZOVXYS,28 180 104 195 195
324,8R7VHU5,4 195 113 192 195 188 4
325,661O1O0,43 44 356
326,T6LNIA8,193 85 83 43 199 199 83 83 85 459 84 86 84 160 160 84 105
327,52NYHJB,83 83 83 356 391 105 83 83 83 105 84 84 225 86 84 237 84 84 583
328,X8JYJY3,310 201 201 679 676 201
329,BEZDILS,201 195 195 195 195
330,YZNHLAP,106 113 207 113 113 113 113 582 113 113 113 113 113 113
331,OD336VP,105 106 193 193 86 189 154 154
332,N4F5VWP,66 259 106 113 113 78 113 113 66 66 106 113 106 106 66 113 66 113 78 113 106 157 66 113 66 66 113 66 66 113 259 66 106 106 401 578 113 401 578 578 113 106 401 106 106 401 113 149 401 547 547 547 547 547 547 547 67 547 401 547 547 547 856 547 856 547 106 79 401 113 79 547 113 547
333,QURUHAI,81 20 303 225 81 67 188 578
334,FP6IQUM,159 28 159 159 259 4 78 159 159 159 159 159 4 195
335,KL09J9N,84 191 250 577
336,H5LGGFX,78 221 78 221 78 78 4
337,CYLZB6T,4
338,4YKUKYN,157 157 157 157 157
339,WDNU30K,160 43 304 43 83
340,TVSPG2H,43 105 43 43 43 43 43 85 43 43 85 105 43 43 43 43 43 43 43 193 43 43 43 43 391 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 43 193 43 43 43 43 43 43 43 43 43 43 43 43 193 43 43 43 44 86 44 86 44 44 44 44 44 44 44 44 44 681 44 44 681 681 681 681 44 356 189 681 681 681 356 681 189 681 44 681 681 681 681 681 681 356 681 681 681 681 681 189 681 681 356 681 356
341,OYLHPF4,78 78
342,AV6FKT9,43 85 419
343,BQG3CJO,294 294 294 294 90 85 231 294 304 294 83 193 201 201 201 201 197 197 197 537 537 356 537 289 300 225 356 386 386 356 356 84 356 84 537 356 537 197 537 356
344,EO5GVSI,78 78 113 113 78 113 78 78 78 66 78 66 28 79 79 113 79 79 578 79 547 79 79 79 582 79 582 578 578 79 113
345,ESRFDR9,104 20
346,84X44S0,243
347,II9FYLU,83 83 583 189 583
348,ZMO0A3K,78 78 78 78 78 78 78 78 78 78
349,X8BK4DW,78 78 106 106 106 78 78 78 106 78 78 78 78 78 78 78 78 78 106 78 78 78 78 78 78 106 78 78 78 78 78 106 115 106 78 78 115 78 78 106 78 78 113 78 78 106 78 113 78 106 78 78 78 78 78 106 78 78 78 78 78 78 78 78 78 106 106 106 106 106 79 79 79 106 79 79 79 79 106 106 79 79 79 79 79 79 79 113 106 79 79 79 79 79 79 79 79 79 79 79 79 79 79
350,KQH8R8C,159 159 159 159 159 78 159 159 159 78 78 78 159 159 159 79 159 159
351,CF80YUJ,105 195 105 243 105 459 105 84 846 846 583 846 843 841 843 299
352,K9UGDAM,55 104 55 55 104 23 104 104 274 104 104 104 23 104 104 176 176 104 676 104
353,IO5L2X3,83 44 83 83
354,SVFMLCH,83 83 193 84
355,3Z3DV1U,231 145 83 193 83 398 189 44 845 846 846
356,DFIDHD7,105 105
357,DGEEXVO,81 33 110 81 104 274 92 265 33 274 274 81 33 207 33 92 192 134 33 33 33 81 33 81 274 81 82 106 82 33 82 92 33 82 259 92 82 33 82 92 92 33 82
358,35BJMOC,300 300 300 300 300 104 300 303 295 303 106 295 303 582 79 303 303 303 106 303 303 104 106 676
359,2TWWD7O,180 221 195 195 84 221 180 195 195 195 195 195 4 4 195 180 180 195 4 75 4 4 191 4 191 75 191 4 201 191 295 149 547 841 841 191
360,E8ION1G,300 13 300 300 300 300 134 300 13 13 300 75 221 13 221 4 221 13 300 221 300 300 300 295 250 13 250 23 13 159 295 295 295 578 295
361,P4UIR87,20 78 265 78 78 78 201 288 180 265 20 265 44 180 180 192 157 20 78 78 259 265 20 33 265 78 43 191 578 203 391 203 259 856 856 259 856 578 547 856 203 90
362,DIQ1RUF,20 92 192 189 134 33 274 110 20 192 75 20 81 81 75 295 303 76 578 75 303 578 295 76 79 20 75 578 188 75 679
363,32VMUF3,20 195 176 23 159
364,LATI4VK,303 303 303 303 274 303 303 303 33 4 274 303 298 310 298 298 298 310 298 298 298 310 288 298 104 298 298 841 159 298
365,1BF95A5,20 134 92 20 134 20 20 20 134 92 4 20 20 20 92 20 92 134 92 134 82 288 13 298 298 298 13 298 134 298 4
366,LLCVVMT,310
367,4PUJ4R4,300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 300 295 295
368,F1V9X0T,289
369,S9609KN,201 201
370,G4DQ1YF,265 78
371,LO0Z5SH,66 28 28 28 67 28 679 28 28 679 578
372,SIV4HW9,192 192 271 75
373,HOZGFTV,145 145 145 145 145 197 55
374,5SQI87U,113 78 113 78 113 78 78 106 113 113 79 79 79
375,XTYVSHJ,113 113 28 113 113 113 113 113 113 113 113 106 23
376,ZH4AIBH,134 303 134 300 4 300 4 298 134 295 295 134
377,HLMHHQQ,289 289 75 84 846
378,ON0VN1N,113 113 113 265 113 250 265 113 259 113 28 113 113
379,F1H04U7,157 157 157
380,9S4RBIP,106 189 110 66 106 221 106 221 106 92 110 221 221 115 221 216 216 106 216 578 115 578 216 216 216 216 115 79 216 577 216 259 578 216
381,QMYKJZJ,113 33 180 113 113 113 113 113
382,DB9TN5D,157 113 113 250 157 157 157 259 113 157 193 207 113 113 113 113 113 157 299 113 679 676 676 676
383,EB8AYOL,110 110 265 90
384,OEYCHXQ,113 113 78 78 78 28 113 113 79 28
385,K22POF9,113 149 176 195 75 113 299 259 259 149 115 78 157 149 259 310 115 259 259 259 149 259 113 195 195 195 149 191 191 149 149 113 149 459 149 149 149 149 201 849 356 856 149 197 849 856 856 856
386,1HQG2XD,265 113 113 113 113 105 113 161 4 113 310 310 310 265 78 78 78 310 310 547 578 679 578 113 578 79 79 79 79 79 79 79
387,51Y178V,75 78
388,QX2H73R,113 113 113 113 113 113 113 113 113 259 113 28 28 113 113 113 113 78 113 113 113 113 113 113 43 113 113 113 113 28 28 113 113 113 113 113 113
389,N8WINW9,157 157 157 157 157 157 157
390,YHFIIJ0,289 289 391 193 83 582 189 189 189 191 189
391,DW8D2N6,4 4 4 300 300 4 303 303 303 303 92 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303 303
392,5W8VNE1,289 105 289 105 105 304 289 289 105 105 304 105 105 105 105 105 299 105 44 105 105 84 105 398 84
393,GJ4LZ47,82 193 83 193 193 193 193 193 105 82 193 83 189 189 386 189 189 537 846 189 84 189 189 83
394,8AHKGX0,113 113 113 113 113 113 113 113 113 78 113 856 856 856
395,2LS6BMO,289 160 289 105 83 160 105 83 148 289 289 43 43 160 193 85 160 243 193 83 90 193 90 207 189 160 84 44 160 207 105 44 398 44 105 84 189 207 583 207 90 207 356 207 90 207 160 207
396,9SSBE7I,104 274 105 33 134 274 221 134 274 33 104 104
397,8RW45PT,106 106 221 221 106 115 78 106 78
398,NC71OQ8,113 192 274 221 221 113 92 300 159 159 221 221 274 55 113 300 300 180 300 221 180 4 82 398 679 113 578
399,OK6N5SP,113 110 110 265 78 159 113 81 271 33 176 104
400,VT7GEDC,149 113 78 157
401,NT74OKD,20 33 265 92 92 265 92 265 33 192 265 274 159 265 192 23 110 310 104 104 188 159 188 159 259 858 288 33 13 82 858 547 85 259 858 33 33 858 259 203 547
402,FMT9B7A,104 28 28 28
403,42OWATG,104
404,0ZU8WW6,105 105 105 154 154 154 154 154 154 105 145 145 154 105 145 105 105 145 193 105 105 105 105 105 154 154 105 154 154 154 154 154 843 843 195 195 195
405,0F3YWPW,81 298 4 4 159 23 23 78 33 33 33 221 92 75 75 113 92
406,VX8U41B,113 4 92 33
407,FY7T803,104 104 104 104 104 104 104 104 104 104 104 43 43 43 104 104 43 104 104 104 104
408,68L0N3S,82 391 386 160 86 160 84 537
409,6U50NT6,85 85 83 85 575
410,HO9JQO3,154 83 90 83 83 43 43 83
411,ABAV063,203 106 203 203 203 161 161
412,9UJL2MD,274 28 13
413,236EYXB,134 134 201 201 201 197 310 43 134 582
414,SXWR7WC,85
415,79V23KF,85 83 83 86 105 105 105
416,JDWAYI6,85 85
417,TTPS1K2,113 4 157 192 259 106 679 547
418,QE2CHS9,115 159 207 115 207 115 115 85 115 115 115 115 115 115 78 115 115 28 115 115 78 78 201 115 578 79 28 79 79 28 401 401 401 401 115
419,EC2KZW1,225 78 265 265 28 113 265 75 225 75 221 265 265 113 75 265 81 33 113 113 79 33 33 113 106 33 259 79 259 856 856 856 856
420,V5XISWP,203 203
421,MR6ILXL,83 176 176 20 83 83 134 20 113 83 83 81 20 176 176 81 83 20 81 176 81 81 83 110 231 110 83 250 83 110 20 195 195 4 195 110 110 82
422,QAQ7JMD,193 192 193 221 13 221 76 221 55 216 20 216 419 189 82 298 13 13
423,Q2AC9FH,85
424,3P9113W,85 849
425,WUX0W4V,92 92 92
426,KSO042S,85
427,Z5G4CB3,84 84 84 84 84
428,QXDLX5M,85 231 85 231 85
429,O6Y6U1F,85 105 105 85 356 105 84 86 105 105 105 105 105 459 84 105 537 459 846 459
430,PU6K5XR,196
431,I3BAXMP,193 85 193 110 356 537 537
432,SLI9HB9,110 78 78 134 134 681 134 679 79 110 79 134 79 676 679 134 79
433,374IOMA,134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134 134
434,R2JHUUZ,85 583 86 86
435,5B147F7,85 193 250 193 189 189 225 189 189 189 189 189 189 189
436,81B25GT,193 85 193 193 193 189 189 189
437,UEVFCHM,75 300 300 300 419 300 676
438,NGXUX69,105 105 83 105 459 105 105 195
439,X4EU9W2,289 85 180 289 148 90 160 294 154 145 231 160 105 391 84 459 90 289
440,Y73XMWN,203
441,3QJHTM1,299 33 299 298
442,08F2YRP,113 303 303 33 303 195 134 310 33 176 298 110 110 67 67 259 67
443,K3WSGUM,92 288 159 265 265 92 265 33 265 33 265 192 92 265 33 274 265 265 92 288 192 265 92 33 33 33 81 33 265 159 259 159 33 310 92 33 259 259 92 259 310 92 106 33 33 159 310 92 259 33 259 310 159 33 92 310 33 159 33 259 679 33 92 33 310 259 310 92 310 856 33 259
444,GM2YON5,207
445,2XI0D7K,265 134
446,Y39V6UD,310 300 33 134 274 134 75 75 288 75 75 75 75 303 298 295 76 578 33 76 578 76 216 76 33 401 76 134 92 134 676 76 92 92 33 76 33 76 33 76 134 216 92 76 76 76 76 92
447,ENTPXG9,85
448,088BPLC,85 243 83 148 85 83 86 105 86 86 105 148 105 86 105 148 105 148 105 148 105 105 86 105 846 148 105 86
449,AVMHK3Q,66 66 66 176 66 66 149 66 66 180 67 149 67 67 67 33 67 149 679
450,Q0ZN5MJ,23 23 115
451,8Y9TT65,154 231 43 195 78 391 145 189 55 846 846 189 846 843
452,GG8SJLN,288 75
453,HY4W8WE,154 154 145 304 148 459 459 84 537 86 537 537 537
454,N25H18N,83 83 83 83 105 84 225
455,ZCP73QX,92 310 110 110 110 110 110 110 110 92 92 110 92 92 110 110 110 110 110 110 110 110 110 110 110 110 110 401 110 110 110 110 110 110 110 110 110 110 110 110 110 401 110
456,3P8T2HP,299 113 113 113 113 20 20 20 82 20 20
457,EQR1MWG,83 83 83 577 84 84 843 843 843
458,CKRU0MV,110 20 192 192 134 221 221 149 221 192 192 221 188 216
459,PQT841M,193 189
460,YU90KWF,105 243 105 105 105 105 243 243 237 237 237 237 237 237 105 90 237 90 386 386 105
461,D7GQVAR,92 192 192 192 192 192 192 192 192 192 192 192 192 192 192 192 113 78 271 271 271 271 271 271 271 271 271
462,NFJLP1V,76 92 75 115 221 115 113 115 113 66 113 81 221 113 81 110 203 113 113 13 28 113 176 23 858 13 679 115 858 115 856 23 858 191 115 149 115
463,LNPZX1F,83 304 85 105
464,WUTP79J,104 104 104 104 104
465,DZR90R0,83 225 84 84 294 84 583 583 583 84
466,F2IC9CG,159 159 161 159 192
467,PYX53R1,192 192 192 92 192 192 192 192 134 192 92 13 92 92 13 192 192 134 192 92 92 92 92 92 176
468,R1082ZU,110 110 134
469,3SALXXF,161 161 161 196 196 196 196 196 161 196 196 196 161 196 196 161 196 161 196 196 203 196 161 203 161 161 161 196 203 192 573 573 192 199 192 199
470,SNAO0NU,161
471,6LKNTQG,192 192 192 66 192 192 113 78 78 192 113 78 192 221 134 78 113 134 113 188 79 134 578 82 188 82 82 82 82 79 82 82 856 82 79 113 82 134 188 856 82
472,Q0T924D,83 294 83 20 83 105 78 193 199 294 83 289 289
473,BDD9FSV,176 265 189 207 265 300 300 82 13 82 28 28 28 82 259 134 310 679 43 106 578 856 856 259 20
474,R5XAQ44,110
475,EDCSZPM,110 110 110 110 110 110 110 110 110 110 110 110 110 110 577 110 110 110 110 79 110 110 577 197 110
476,EEWWR2C,192 159 134 23 159 159 274 192 81 104 192 221 159 274 300 4 300 159 159 159 547 679 159
477,A5OFONY,106
478,CRQ74M6,298 92 274 274 81 274 92 4 33 159 33 33 159 92 75 92 188 92 33 33 159 92 82
479,NGOPBF8,75 75 300 110 300 274 13 81 81 81 113 259 401 259 259 259 856 856
480,NWZNS5P,154
481,Q2NSRXZ,78 106 78 78 78
482,7AMCAGF,154 83 199 154 83 83 243 193 193 86 84 583
483,O49LK57,274 274 274 134 274 274 134 274 274 274 274 76 274 188 188 188 134 82 547
484,ZVFPRG1,159 4 33 33 13 33 303 159 20 33 13 274 4 274 33 159 33 33 33 81 76 33 288 82 159 221 216 216 13 67 13 288 13 298 13 76 33
485,0SIOQGR,4 4 4 4 274 274 274 4 4 4 547 176 578 82 547 82 547 547 4 82 4 82 82 547 547
486,PHM4R50,78 113 578 578 113 79 113 113 113
487,Q6GRV2D,294 154 105 299 82 154 105 299 83 105 154 105 105 83 90 299 82 154 154 84 84 84 84 84
488,WSJ9IZP,159 78 288 78 145 81 78 250 192 193 20 78 250 78 265 265 78 250 78 250 274 265 259 401 271 578 578 79 259 578 578 28 79 259 578 577 577 188 547 577 79 401 259 547 855 79 271
489,QVZ1NPG,145 83 83 193 43 189 189 289
490,KK5C3IZ,83
491,JHFSJJN,75 75 401 401 401 856
492,P2XL30D,161
493,MEA2WMG,199 289 148
494,MICNNLD,83 105 83 105 105 83 83 83 105 83 83 83 83 84 84 84
495,CRSL74M,157 401 191 79 113
496,BLDGNI4,66 106 78 78 78 78 78 78 79 79 79 79
497,CIGTFUS,78 78 78 78 78 78 78
498,1JMYPSA,274 274 274 180 180 274 180 92 92 92 180 4 180 78 4 271 176 191 104
499,5XCETEN,195 195 195 195 195 195 159 159 195 195 195 195 195 195 23 195 159 195 195 195 207 195 195 191 191 20 191 191 191 159 23 159 191
500,95DOM9X,105 145 105 105
501,V4P64LJ,145 304 304 193 145 193 193 193 193 193 43 193 189
502,49ESIGB,106 110 106 113
503,B97HZHV,106 113 115 157 106 288 115 115 78 78 115 78 115 115 578 401 679
504,WOXOLN9,192 192 192 192 192 221 188 188 188 104 188
505,2R69MAL,193
506,HBM0RJX,195 115 78 195 23 78 191
507,1Z2P3S8,66 66 66 265 115 265 115 115 66 20 66 115 115 265 115 66 115 115 265 66 265 79 23 20 274 180 115 66 115 259 401 401 578 578 259 401 401 115 67 856 188
508,CRR5IEM,299 271 271 231 289 193 193 243 289 193 83 289 294 289 231 83 193 243 289 105 304 304 299 304 304 391 105 231 231 105 386 225 299 299 299 299 537 225 356 289 386 289 386 289 386 289 289 289 386 289 289 225
509,CZ2OMIL,33 33 33 33 33 33 33 33 159 265 33 33 110 110 110 28 28 28 28 28 28 28 288 28 28 28 28 841 841 28 288 28 33
510,LXEOMC2,299 243 43 299 43 75 4 84 577 23 188 188 356 197 583 44 159
511,YQSIXM7,90 90 90 90 83 90 90 90 90 90 90 90 90 90 90 90 90 83 90 83 160 90 83 90 90 90 67 67 67 67 90 84 90 90 84 90 90 90 90 90 90 386 44 90 90 90 84 84 90 84 398 398
512,AA31G37,85 237 237 237 907 907 237 907 907 237 907 907
513,WZ8EABA,195 78 180 79 67 191 79 79 159 79
514,0NH5LCU,161 161 161 161
515,WLWU8CR,4 23 159 13 180 81 23 4 92 104 81 23 23 92 92 195 401
516,APT05AH,78 193 110 78 78 78 78 66 78 159 159 113 79 159 20 13 43 13
517,UNJUDR3,160 90 145
518,2QOHAEK,243 78 83 105 43 44 44 583 237 303 583 583
519,FHDIRYD,110 110 134 303 303 110 110 110 303 33 110 303 110 110 298 33 298 288 288 110 298 298 298 298 33
520,PNUQ7MF,78 225 78 78 106 578
521,E4ZWBIY,83 83 105 83 193 193 83 83 105 84 84 843 843 84
522,9SHNBZL,78 78 83 113 78 78 78 78 83 191 84 856 537
523,88M1DS6,157 78 157
524,MZY25SS,90 75 75 75 85 75 78 193 20 113 547
525,LMJA99X,83 43 154 44 846 84 154
526,RBG0RBG,106 265 113 191
527,MARQK8V,115 78 288 78
528,OMBIGUA,243 243 43 243 243 237 459 537 386 386 44 459 386 44 44 44
529,GU6PACX,193 304 193 79 537 681 216 681 44 4 4 849 681
530,5V1VWH9,66 78 537
531,5F2A0JX,274 274 33 265 66 159 159 159 159 159 578 578 159 547 856
532,MN0XCAL,113 78 106 113 28 288 113 113 113 113 113 75 113 149 113
533,N0F6B6U,196
534,171PB3P,78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 78 79 79 28 106 79 856 856 856 856 79 856 856
535,D3BV4G6,154
536,HGRYWV2,43 83 83
537,T3B3XIT,90 243 82 83 83 90 90 90 83 83 83 231 90 83 83 83 83 231 231 83
538,CLXMEXI,105 105 83 83 83 83 221 105 83 84 583 4 145 4 84
539,HBM96ZV,193 294
540,7D8TY8V,83 83 90 43 105 145
541,XL85EYW,78 78 207 66 78 207 78 78 78 78 78 78 79 28 79 79 79 79 79 79 79 28 79 79 79
542,H4MM1G2,104 110
543,9UWP9RI,201 113 113 113 113 288 288 113 201 113 113 113 113 113 113 113 197 67 110 113 113 113 679 113 110 676 113 679 110
544,ZYND98F,161 161 161 161 161 161 161 161 161 161 192 192
545,GUT4W2E,148 83
546,W2S062E,304 294 386 419 386
547,Y2KTJW0,85 85 85 85 391 391 85 85 85 85 85 85 85 85 85 85 85 85 391 243 391 391 386 386 237 237 386 289 386 386 237 237
548,F6KMTZ0,104 4 78 110 106 104 195 106 298 106 288 106 188 250 259 841 288 23 401
549,VG99RCB,201 259 201 201 201 201 197 259
550,I54CS5I,110 110 78 110 110 201 110 28 856
551,WPQE85F,148 304 148 148 148 148 148 85 391 148 148 148 83 148 148 148 148 148 148 148 274 148 148 148 148 274 148 391 148 148 148 55 148 81 386 81 55 148 583 55 583 583 583 583 583 55 148 86 81 583 148 148 583 81 225 148 386 583 419 583 225 148 386
552,X1DF55Z,160 160 83 83 83 85 160 83 83 83 83 83 83 160 83 304 83 83 83 83 84 419 160 386 419 419 84 160 459 419 160 84 86 160 386 84 459 419 299 356 160 160 386 386 356 160 86 160 84 849 537 160 537 537 849 849 160 537 84 537 160 849 86 160 160 160 356 160 160 356
553,179E40X,271 271 145 145 90 231 207 148
554,YBHMEG4,161 203 203 203 203
555,K9COSTL,310 679 43 28 679 679 401 401
556,TMM5MSG,78 78 78 78 78 78 191 79
557,YG6DI8R,193 193 195 195
558,68SWMQD,196 196
559,9A7J2ZE,83 845
560,GMIJLGK,43 191 199 294 44
561,N7AGZT3,83 83 157 193 105 193 105 243 105 189 145 189 189
562,YTD6LYF,33 33 33 76 33 271 33 33
563,YEWZTZV,300 81 81 300 159 300 295 300 295 259 295 225 300 84 295 259 295 300 300 85
564,4GPKZ35,43 43 43 43 43 43 44 459 44
565,TUV85NQ,145 83 83 145 145 83
566,17Q7881,221 221 221 221 221 221 221 221 221 221 192 221 221 221 221 221 221 221 221 221 216 216 216 188 216 216 216 216 216 216 216 216 401 401 216 216 271 216 295 216 216 216 216 216 216 216 216 216 216 216 401 216 216 216 216 216 216 216 216 547 216 216 288 216 547 216 547 547 216 216 216 216 216 216 216 216 4 216 216 216 216 216 216 216 216 216 216 216 216 216 216 216 216
567,T2PK2DJ,221 221 221 221 221 221 221 221 221 92 221 192 221 221 92 274 192 192 104 221 221 221 221 221 221 221 221 221 221 4 221 192 221 192 192 92 221 92 92 271 188 188 216 216 216 216 20 188 82 33 188 33 67 176 176
568,Z81ASO5,196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 196 192 192 192 192 192 192 855 855 192 855 192 192 192 855 855 855 855 192 192 192
569,T6E6ON8,196 196 196 196 196 196
570,LATNS5B,203 203
571,D81AWVZ,231 20 20 20 20 66 110 113 33 300 75 310 92 300 386 356 92 310 300 310 310 681 82 113 676 75 303 20 582 310
572,802HAX2,196 196 196 196 196 196 196 196 196 192 192 192 192 192 192 192 192
573,HPVGNNB,231 386
574,FOIQ4S7,85 85 193 271 85 193 391 846 845 189
575,NKZSMBH,193 193 193 193 189 189 189 189 189 189 189 189 189
576,SGQYNQ1,300 295 216
577,V2ZLSSQ,193
578,9KA6UX0,75
579,KA2N5G0,303 303 303 134 134 134 192 92 33 33 33 159 75 188 75 310 75 159 250 188 92 250 33 841 33 841
580,8SKB0AY,300 43 92 83 13 92 274 189 79 271 110 271 216 159 4 13
581,NSAOM7R,231 231 243 90 231 231 231 231 231 225 225 148 225 225
582,EL4KP47,231 231 201
583,4XFG5RG,188 159 188 188 188 274 188 188 188 159 159 159 188 288 201 582 43 28
584,6DS9BY0,300 195 104 20 221 221 221 20 401 401 216 216 216 216 20 4 295 547 401 216 216 216 216
585,4UP3UD9,75 66 66 225 113 188
586,ZQ48UKH,20 221 221 221 221 274 274 221 274 221 149 221 221 92 221 216 547 676 216 149 537 577 216 216 577 216 577 216 676 216 216 216 676 216 216 216 197 216 197 216 149 216 216 681 216 216 216 33 216
587,WWJLJYZ,310 310 310 265 265 265 265 265 78 113 265 192 113 192 78 310 201 78 81 265 106 79 197 310 577 288 577 113 288 679 858 113 578 79 679 113 113 113
