,Unnamed: 0,customer_id,gender,location_number,location_type,latitude_x,longitude_x,city_id,tag_1,tag_2,tag_3,tag_4,tag_5,tag_6,tag_7,tag_8,tag_9,tag_10,tag_11,tag_12,tag_13,tag_14,tag_15,tag_16,tag_17,tag_18,tag_19,tag_20,tag_21,tag_22,tag_23,tag_24,tag_25,tag_26,tag_27,tag_28,tag_29,tag_30,tag_31,tag_32,tag_33,tag_34,tag_35,tag_36,tag_37,tag_38,tag_39,tag_40,tag_41,tag_42,tag_43,tag_44,tag_45,tag_46,tag_47,tag_48,tag_49,tag_50,tag_51,tag_52,tag_53,tag_54,tag_55,tag_56,tag_57,tag_58,tag_59,tag_60,tag_61,tag_62,tag_63,tag_64,tag_65,tag_66,tag_67,tag_68,tag_69,tag_70,tag_71,tag_72,tag_73,tag_74,tag_75,tag_76,tag_77,tag_78,tag_79,tag_80,tag_81,tag_82,tag_83,tag_84,tag_85,tag_86,tag_87,tag_88,tag_89,tag_90,tag_91,grand_total,item_count
1268,133200,VKTEDXY,0,2,0,-1.205,-0.0512,1.0,5,5,0,5,10,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,10,5,0,0,0,0,5,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,12.163636363636364,1.818181818181818
1280,134600,UACSN8Z,0,0,2,-0.07825,-78.56,1.0,5,5,5,5,15,0,0,30,5,5,5,0,0,0,10,5,0,0,0,0,0,0,0,15,0,0,10,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20.1,2.782563447706325
1281,134700,UACSN8Z,0,1,2,1.3125,-78.75,1.0,5,5,5,5,15,0,0,30,5,5,5,0,0,0,10,5,0,0,0,0,0,0,0,15,0,0,10,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20.1,2.782563447706325
1282,134800,UACSN8Z,0,2,2,1.321,0.7573,1.0,5,5,5,5,15,0,0,30,5,5,5,0,0,0,10,5,0,0,0,0,0,0,0,15,0,0,10,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20.1,2.782563447706325
1334,140400,NMNBY5W,0,0,0,-0.6577,-78.5,1.0,8,0,0,0,8,0,0,6,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,2,0,4,0,2,4,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,15.199999999999998,2.6
1335,140500,NMNBY5W,0,1,0,-0.2329,-78.56,1.0,8,0,0,0,8,0,0,6,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,2,0,4,0,2,4,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,15.199999999999998,2.6
1336,140600,NMNBY5W,0,2,2,-0.2333,0.05988,1.0,8,0,0,0,8,0,0,6,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,2,0,4,0,2,4,0,2,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,15.199999999999998,2.6
1417,148900,4AZYXN6,0,0,1,1.122,-78.75,1.0,5,5,5,0,10,0,0,25,5,5,5,0,0,0,5,20,0,0,0,0,0,0,10,5,5,0,5,0,5,5,0,10,0,0,0,0,0,15,0,0,5,0,5,0,0,0,0,0,0,0,5,10,0,5,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.38125,3.375
1418,149000,4AZYXN6,0,1,0,1.483,-78.75,1.0,5,5,5,0,10,0,0,25,5,5,5,0,0,0,5,20,0,0,0,0,0,0,10,5,5,0,5,0,5,5,0,10,0,0,0,0,0,15,0,0,5,0,5,0,0,0,0,0,0,0,5,10,0,5,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.38125,3.375
1419,149100,4AZYXN6,0,2,2,1.12,0.6646,1.0,5,5,5,0,10,0,0,25,5,5,5,0,0,0,5,20,0,0,0,0,0,0,10,5,5,0,5,0,5,5,0,10,0,0,0,0,0,15,0,0,5,0,5,0,0,0,0,0,0,0,5,10,0,5,0,0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13.38125,3.375
1455,152700,BQG3CJO,0,0,0,-1.652,-78.4,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1456,152800,BQG3CJO,0,1,0,-0.8555,-78.5,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1457,152900,BQG3CJO,0,2,2,-1.652,-0.012535,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1458,153000,BQG3CJO,0,3,2,-0.9355,-0.11676,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1459,153100,BQG3CJO,0,4,2,-1.447,-0.01762,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1460,153200,BQG3CJO,0,5,0,-0.8433,0.06775,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1461,153300,BQG3CJO,0,6,0,-0.806,0.0912,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1462,153400,BQG3CJO,0,7,2,-1.17,-0.08,1.0,35,14,0,21,49,0,0,49,0,7,0,0,7,0,14,21,0,0,0,0,0,14,14,21,0,0,14,7,7,35,7,0,0,0,0,7,0,14,0,0,0,14,0,0,7,0,0,21,0,0,0,21,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,28,17.035000000000004,2.8894870976299574
1489,156100,Y1PC9L2,0,0,0,-0.577,-78.5,1.0,14,7,0,14,14,7,0,21,0,0,0,14,7,0,7,21,0,0,0,0,0,0,7,21,7,0,14,7,0,14,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10.357142857142858,1.8271059932284492
1490,156200,Y1PC9L2,0,1,2,-0.584,0.08453,1.0,14,7,0,14,14,7,0,21,0,0,0,14,7,0,7,21,0,0,0,0,0,0,7,21,7,0,14,7,0,14,0,0,7,0,0,0,0,7,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,7,10.357142857142858,1.8271059932284492
1493,156500,4N052QL,0,0,0,-1.241,-78.44,1.0,6,2,0,4,8,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,2,0,2,0,2,8,0,2,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,6,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.055555555555555,2.111111111111111
1494,156600,4N052QL,0,1,0,-1.238,0.101,1.0,6,2,0,4,8,2,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,6,2,0,2,0,2,8,0,2,0,0,0,0,0,2,0,0,2,0,4,0,0,0,0,6,0,0,2,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.055555555555555,2.111111111111111
1513,158500,DFB1R40,0,0,2,-0.863,-78.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.533333333333331,2.6666666666666665
1514,158600,DFB1R40,0,1,0,-0.1941,-78.56,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.533333333333331,2.6666666666666665
1515,158700,DFB1R40,0,2,0,-0.8623,0.0823,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.533333333333331,2.6666666666666665
1570,164900,72UYIUA,0,0,1,-0.8125,-78.5,1.0,6,6,0,6,12,0,0,24,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,12,6,0,6,0,0,12,0,6,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.346153846153843,3.1538461538461537
1571,165000,72UYIUA,0,1,1,-0.6426,0.06256,1.0,6,6,0,6,12,0,0,24,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,12,6,0,6,0,0,12,0,6,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.346153846153843,3.1538461538461537
1572,165100,72UYIUA,0,2,1,-0.819,0.11743,1.0,6,6,0,6,12,0,0,24,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,12,6,0,6,0,0,12,0,6,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.346153846153843,3.1538461538461537
1658,174900,3X0A9IZ,1,0,1,-0.747,-78.5,1.0,15,3,0,9,15,3,0,15,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,18,0,0,6,3,3,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27.5125,4.125
1659,175000,3X0A9IZ,1,1,1,-1.075,-78.44,1.0,15,3,0,9,15,3,0,15,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,18,0,0,6,3,3,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27.5125,4.125
1660,175100,3X0A9IZ,1,2,1,-0.4375,-78.56,1.0,15,3,0,9,15,3,0,15,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,18,0,0,6,3,3,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27.5125,4.125
1661,175200,3X0A9IZ,1,3,2,-0.7573,0.2255,1.0,15,3,0,9,15,3,0,15,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,18,0,0,6,3,3,3,3,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27.5125,4.125
1699,179200,0WID5QE,0,0,2,-0.1459,-78.56,1.0,63,42,0,84,147,21,0,147,0,21,0,0,0,0,21,105,0,0,0,0,0,63,84,84,0,0,21,42,0,63,21,21,0,21,21,0,0,21,0,0,0,21,21,0,0,0,0,42,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,42,27.933333333333326,4.398390894525356
1700,179300,0WID5QE,0,1,2,-0.573,-78.5,1.0,63,42,0,84,147,21,0,147,0,21,0,0,0,0,21,105,0,0,0,0,0,63,84,84,0,0,21,42,0,63,21,21,0,21,21,0,0,21,0,0,0,21,21,0,0,0,0,42,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,42,27.933333333333326,4.398390894525356
1701,179400,0WID5QE,0,2,2,-0.0971,0.10126,1.0,63,42,0,84,147,21,0,147,0,21,0,0,0,0,21,105,0,0,0,0,0,63,84,84,0,0,21,42,0,63,21,21,0,21,21,0,0,21,0,0,0,21,21,0,0,0,0,42,0,0,0,21,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,21,0,42,27.933333333333326,4.398390894525356
1883,198400,AXPWO0E,0,0,2,-0.729,-78.5,1.0,6,18,0,12,24,6,0,24,0,0,0,0,0,0,6,12,0,0,0,0,0,6,12,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,13.48235294117647,2.387028465011664
1884,198500,AXPWO0E,0,1,2,-0.729,0.1294,1.0,6,18,0,12,24,6,0,24,0,0,0,0,0,0,6,12,0,0,0,0,0,6,12,18,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,13.48235294117647,2.387028465011664
1902,200300,RP80RBC,0,0,2,0.0956,-78.6,1.0,1,2,0,1,2,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.26,3.031793562079316
1903,200400,RP80RBC,0,1,2,0.00284,-0.01761,1.0,1,2,0,1,2,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.26,3.031793562079316
1904,200500,RP80RBC,0,2,2,0.0969,0.005714,1.0,1,2,0,1,2,0,0,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.26,3.031793562079316
1921,202500,URLP7T1,0,0,2,-0.624,-78.5,1.0,28,4,4,12,32,4,0,20,0,0,4,4,0,0,8,28,0,0,0,0,0,8,12,16,4,0,16,12,4,8,0,12,4,4,8,8,0,16,0,0,4,4,8,0,0,0,0,12,0,0,4,12,0,0,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0875,2.690811829383262
1922,202600,URLP7T1,0,1,2,-0.6235,0.1465,1.0,28,4,4,12,32,4,0,20,0,0,4,4,0,0,8,28,0,0,0,0,0,8,12,16,4,0,16,12,4,8,0,12,4,4,8,8,0,16,0,0,4,4,8,0,0,0,0,12,0,0,4,12,0,0,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0875,2.690811829383262
1923,202700,URLP7T1,0,2,2,-0.8125,-0.2223,1.0,28,4,4,12,32,4,0,20,0,0,4,4,0,0,8,28,0,0,0,0,0,8,12,16,4,0,16,12,4,8,0,12,4,4,8,8,0,16,0,0,4,4,8,0,0,0,0,12,0,0,4,12,0,0,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0875,2.690811829383262
1924,202800,URLP7T1,0,3,0,0.001808,0.539,1.0,28,4,4,12,32,4,0,20,0,0,4,4,0,0,8,28,0,0,0,0,0,8,12,16,4,0,16,12,4,8,0,12,4,4,8,8,0,16,0,0,4,4,8,0,0,0,0,12,0,0,4,12,0,0,0,0,4,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16.0875,2.690811829383262
1951,205700,J8NPNRE,0,0,1,2.234,-78.9,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799999999999999,2.333333333333333
1952,205800,J8NPNRE,0,1,0,2.23,0.7173,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799999999999999,2.333333333333333
1953,205900,J8NPNRE,0,2,2,2.04,0.753,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799999999999999,2.333333333333333
1979,208700,OQ27G1K,0,0,2,-0.1283,-78.56,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
1980,208800,OQ27G1K,0,1,2,-1.642,-78.4,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
1981,208900,OQ27G1K,0,2,2,-0.123,0.6274,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
1982,209000,OQ27G1K,0,3,2,-1.644,-0.05756,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
1983,209100,OQ27G1K,0,4,0,-670.5,-78.56,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
1984,209200,OQ27G1K,0,5,0,-0.898,-0.0633,1.0,60,36,24,48,108,24,0,108,24,24,24,24,0,0,12,84,0,0,0,0,0,24,60,72,0,0,72,24,36,60,12,0,24,12,0,12,0,48,0,0,0,0,24,12,0,0,0,36,0,0,0,12,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,96,15.278571428571423,2.135347926878541
2011,212300,R08DHMR,0,0,2,1.513,-78.75,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.5794839051982903
2012,212400,R08DHMR,0,1,2,-0.1586,-78.56,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.5794839051982903
2013,212500,R08DHMR,0,2,1,1.513,0.676,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.5794839051982903
2014,212600,R08DHMR,0,3,2,-0.1621,0.793,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.5794839051982903
2040,215300,YBK6G40,0,0,0,0.01279,-78.56,1.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,2.0
